"URL";"Product Name";"Product ID";"Listing Price";"Sale Price";"Discount";"Brand";"Description";"Rating";"Reviews";"Images";"Last Visited"
"https://shop.adidas.co.in/#!product/EE4553_swiftrunw";"Women's adidas Originals Swift Run Shoes";"EE4553";7599;4559;40;"ORIGINALS";"The Swift distills decades of adidas heritage running designs. Made for casual everyday wear, these lightweight knit shoes come with a sleek shape and a supportive yet flexible feel. They stand out with embroidered accents and smooth welded details. An EVA midsole adds all-day wearability.";0;0;"[""https://content.adidas.co.in/static/Product-EE4553/Women_ORIGINALS_SHOES_LOW_EE4553_1.jpg"",""https://content.adidas.co.in/static/Product-EE4553/Women_ORIGINALS_SHOES_LOW_EE4553_2.jpg"",""https://content.adidas.co.in/static/Product-EE4553/Women_ORIGINALS_SHOES_LOW_EE4553_3.jpg"",""https://content.adidas.co.in/static/Product-EE4553/Women_ORIGINALS_SHOES_LOW_EE4553_4.jpg"",""https://content.adidas.co.in/static/Product-EE4553/Women_ORIGINALS_SHOES_LOW_EE4553_5.jpg"",""https://content.adidas.co.in/static/Product-EE4553/Women_ORIGINALS_SHOES_LOW_EE4553_6.jpg""]";2020-04-13T15:06:16
"https://shop.adidas.co.in/#!product/EF9315_continentalvulcw";"Women's adidas Originals Continental Vulc Shoes";"EF9315";6599;3959;40;"ORIGINALS";"These low-profile shoes come in a pastel color for a feminine touch. A mix of nubuck and canvas on the upper adds texture. The suede toe cap is abrasion-resistant so they look fresh and new longer. A vulcanized outsole makes them durable.";0;0;"[""https://content.adidas.co.in/static/Product-EF9315/Women_ORIGINALS_VULCANIZED_SHOES_LOW_EF9315_1.jpg"",""https://content.adidas.co.in/static/Product-EF9315/Women_ORIGINALS_VULCANIZED_SHOES_LOW_EF9315_2.jpg"",""https://content.adidas.co.in/static/Product-EF9315/Women_ORIGINALS_VULCANIZED_SHOES_LOW_EF9315_3.jpg"",""https://content.adidas.co.in/static/Product-EF9315/Women_ORIGINALS_VULCANIZED_SHOES_LOW_EF9315_4.jpg"",""https://content.adidas.co.in/static/Product-EF9315/Women_ORIGINALS_VULCANIZED_SHOES_LOW_EF9315_5.jpg"",""https://content.adidas.co.in/static/Product-EF9315/Women_ORIGINALS_VULCANIZED_SHOES_LOW_EF9315_6.jpg""]";2020-04-13T15:06:16
"https://shop.adidas.co.in/#!product/F35281_duramo9";"Women's adidas Running Duramo 9 Shoes";"F35281";5999;2999;50;"CORE / NEO";"These women's neutral running shoes will get you on the road to your goals. A sandwich mesh upper offers lightweight breathability, while a seamless print overlay adds support for a stable stride. The midsole offers pillow-soft Cloudfoam cushioning that eases every stride.";0;0;"[""https://content.adidas.co.in/static/Product-F35281/Women_CORE_RUNNING_SHOES_LOW_F35281_1.jpg"",""https://content.adidas.co.in/static/Product-F35281/Women_CORE_RUNNING_SHOES_LOW_F35281_2.jpg"",""https://content.adidas.co.in/static/Product-F35281/Women_CORE_RUNNING_SHOES_LOW_F35281_3.jpg"",""https://content.adidas.co.in/static/Product-F35281/Women_CORE_RUNNING_SHOES_LOW_F35281_4.jpg"",""https://content.adidas.co.in/static/Product-F35281/Women_CORE_RUNNING_SHOES_LOW_F35281_5.jpg"",""https://content.adidas.co.in/static/Product-F35281/Women_CORE_RUNNING_SHOES_LOW_F35281_6.jpg""]";2020-04-13T15:06:16
"https://shop.adidas.co.in/#!product/EF9220_supercourtw";"Women's adidas Originals Supercourt Shoes";"EF9220";7599;4559;40;"ORIGINALS";"Forty years of court style, refined to the essentials. The clean, simple lines and supple leather upper of these shoes are a nod to tennis history. Iconic perforated 3-Stripes and a contrasting Trefoil heel tab give them a timeless look.";0;0;"[""https://content.adidas.co.in/static/Product-EF9220/Women_ORIGINALS_SHOES_LOW_EF9220_1.jpg"",""https://content.adidas.co.in/static/Product-EF9220/Women_ORIGINALS_SHOES_LOW_EF9220_2.jpg"",""https://content.adidas.co.in/static/Product-EF9220/Women_ORIGINALS_SHOES_LOW_EF9220_3.jpg"",""https://content.adidas.co.in/static/Product-EF9220/Women_ORIGINALS_SHOES_LOW_EF9220_4.jpg"",""https://content.adidas.co.in/static/Product-EF9220/Women_ORIGINALS_SHOES_LOW_EF9220_5.jpg"",""https://content.adidas.co.in/static/Product-EF9220/Women_ORIGINALS_SHOES_LOW_EF9220_6.jpg""]";2020-04-13T15:06:16
"https://shop.adidas.co.in/#!product/EG0000_responsetrail";"Men's adidas Sport Inspired Response Trail Shoes";"EG0000";7999;3999;50;"CORE / NEO";"When the road turns to trail, all that matters is what lies ahead. These running shoes deliver a plush ride and confident grip in a fresh, sporty look. Cloudfoam cushioning feels ultra-soft while the aggressive outsole grabs on in all directions. The multilayer upper and sleek 3-Stripes elevate your look when you get back to town.";0;0;"[""https://content.adidas.co.in/static/Product-EG0000/Men_CORE_RUNNING_SHOES_LOW_EG0000_1.jpg"",""https://content.adidas.co.in/static/Product-EG0000/Men_CORE_RUNNING_SHOES_LOW_EG0000_2.jpg"",""https://content.adidas.co.in/static/Product-EG0000/Men_CORE_RUNNING_SHOES_LOW_EG0000_3.jpg"",""https://content.adidas.co.in/static/Product-EG0000/Men_CORE_RUNNING_SHOES_LOW_EG0000_4.jpg"",""https://content.adidas.co.in/static/Product-EG0000/Men_CORE_RUNNING_SHOES_LOW_EG0000_5.jpg"",""https://content.adidas.co.in/static/Product-EG0000/Men_CORE_RUNNING_SHOES_LOW_EG0000_6.jpg""]";2020-04-13T15:06:16
"https://shop.adidas.co.in/#!product/B44889_cosmic2";"Women's adidas Running Cosmic 2 Shoes";"B44889";5999;2999;50;"CORE / NEO";"These women's running shoes have a breathable mesh upper to keep your feet ventilated on your daily runs. The Cloudfoam midsole provides plush cushioning with every stride, and a high-wear outsole holds up over time.";0;0;"[""https://content.adidas.co.in/static/Product-B44889/WOMEN_CORE_SHOES_MID_B44889_1.jpg"",""https://content.adidas.co.in/static/Product-B44889/WOMEN_CORE_SHOES_MID_B44889_2.jpg"",""https://content.adidas.co.in/static/Product-B44889/WOMEN_CORE_SHOES_MID_B44889_3.jpg"",""https://content.adidas.co.in/static/Product-B44889/WOMEN_CORE_SHOES_MID_B44889_4.jpg"",""https://content.adidas.co.in/static/Product-B44889/WOMEN_CORE_SHOES_MID_B44889_5.jpg"",""https://content.adidas.co.in/static/Product-B44889/WOMEN_CORE_SHOES_MID_B44889_6.jpg""]";2020-04-13T15:06:16
"https://shop.adidas.co.in/#!product/CL7417_stormrunnerws";"Women's adidas Sport Inspired Storm Runner Shoes";"CL7417";4599;2299;50;"CORE / NEO";"A fast, lightweight adidas stormrunner shoes for women. These running-inspired shoes are very comfortable for your daily routine. Made with textile upper and Cloudfoam midsole along with rubber outsole these shoes will provide comfort to your feet all day long. ";0;0;"[""https://content.adidas.co.in/static/Product-CL7417/Women_CORE_RUNNING_SHOES_LOW_CL7417_1.jpg"",""https://content.adidas.co.in/static/Product-CL7417/Women_CORE_RUNNING_SHOES_LOW_CL7417_2.jpg"",""https://content.adidas.co.in/static/Product-CL7417/Women_CORE_RUNNING_SHOES_LOW_CL7417_3.jpg"",""https://content.adidas.co.in/static/Product-CL7417/Women_CORE_RUNNING_SHOES_LOW_CL7417_4.jpg"",""https://content.adidas.co.in/static/Product-CL7417/Women_CORE_RUNNING_SHOES_LOW_CL7417_5.jpg"",""https://content.adidas.co.in/static/Product-CL7417/Women_CORE_RUNNING_SHOES_LOW_CL7417_6.jpg""]";2020-04-13T15:06:16
"https://shop.adidas.co.in/#!product/CL7408_quickspikews";"Women's adidas Sport Inspired Quickspike Shoes";"CL7408";3999;1999;50;"CORE / NEO";"These women's running-inspired shoes feature a breathable mesh upper with a comfort collar, while a moulded overlay provides lightweight support. The soft Cloudfoam cushioning in the one-piece midsole and outsole provides comfort that lasts all day long.";0;0;"[""https://content.adidas.co.in/static/Product-CL7408/Women_CORE_RUNNING_SHOES_LOW_CL7408_1.jpg"",""https://content.adidas.co.in/static/Product-CL7408/Women_CORE_RUNNING_SHOES_LOW_CL7408_2.jpg"",""https://content.adidas.co.in/static/Product-CL7408/Women_CORE_RUNNING_SHOES_LOW_CL7408_3.jpg"",""https://content.adidas.co.in/static/Product-CL7408/Women_CORE_RUNNING_SHOES_LOW_CL7408_4.jpg"",""https://content.adidas.co.in/static/Product-CL7408/Women_CORE_RUNNING_SHOES_LOW_CL7408_5.jpg"",""https://content.adidas.co.in/static/Product-CL7408/Women_CORE_RUNNING_SHOES_LOW_CL7408_6.jpg""]";2020-04-13T15:06:16
"https://shop.adidas.co.in/#!product/B43601_cloudfoamflipflop";"WOMEN'S ADIDAS SWIM CLOUDFOAM FLIP FLOPS";"B43601";3299;1649;50;"CORE / NEO";"A minimalist design with maximum post-workout comfort. These women's thong sandals feature a soft strap connected to a Cloudfoam footbed that cushions every step and dries quickly. A durable rubber outsole adds long-lasting wear.";0;0;"[""https://content.adidas.co.in/static/Product-B43601/Women_SWIM_SLIDES_B43601_1.jpg"",""https://content.adidas.co.in/static/Product-B43601/Women_SWIM_SLIDES_B43601_2.jpg"",""https://content.adidas.co.in/static/Product-B43601/Women_SWIM_SLIDES_B43601_3.jpg"",""https://content.adidas.co.in/static/Product-B43601/Women_SWIM_SLIDES_B43601_4.jpg"",""https://content.adidas.co.in/static/Product-B43601/Women_SWIM_SLIDES_B43601_5.jpg"",""https://content.adidas.co.in/static/Product-B43601/Women_SWIM_SLIDES_B43601_6.jpg""]";2020-04-13T15:06:16
"https://shop.adidas.co.in/#!product/EE8245_literacer";"Women's adidas Sport Inspired Lite Racer Shoes";"EE8245";4299;2149;50;"CORE / NEO";"Unstoppable style. These shoes borrow their lightweight look and feel from celebrated runners. The airy mesh upper has a clean finish with monochrome 3-Stripes. Plush cushioning helps keep the ride smooth.";0;0;"[""https://content.adidas.co.in/static/Product-EE8245/Men_CORE_SHOES_LOW_EE8245_1.jpg"",""https://content.adidas.co.in/static/Product-EE8245/Men_CORE_SHOES_LOW_EE8245_2.jpg"",""https://content.adidas.co.in/static/Product-EE8245/Men_CORE_SHOES_LOW_EE8245_3.jpg"",""https://content.adidas.co.in/static/Product-EE8245/Men_CORE_SHOES_LOW_EE8245_4.jpg"",""https://content.adidas.co.in/static/Product-EE8245/Men_CORE_SHOES_LOW_EE8245_5.jpg"",""https://content.adidas.co.in/static/Product-EE8245/Men_CORE_SHOES_LOW_EE8245_6.jpg""]";2020-04-13T15:06:16
"https://shop.adidas.co.in/#!product/EE8042_duramo9";"Women's adidas Running Duramo 9 Shoes";"EE8042";5599;2799;50;"CORE / NEO";"These women's neutral running shoes will get you on the road to your goals. A sandwich mesh upper offers lightweight breathability, while a seamless print overlay adds support for a stable stride. The midsole offers pillow-soft Cloudfoam cushioning that eases every stride.";0;0;"[""https://content.adidas.co.in/static/Product-EE8042/Women_CORE_RUNNING_SHOES_LOW_EE8042_1.jpg"",""https://content.adidas.co.in/static/Product-EE8042/Women_CORE_RUNNING_SHOES_LOW_EE8042_2.jpg"",""https://content.adidas.co.in/static/Product-EE8042/Women_CORE_RUNNING_SHOES_LOW_EE8042_3.jpg"",""https://content.adidas.co.in/static/Product-EE8042/Women_CORE_RUNNING_SHOES_LOW_EE8042_4.jpg"",""https://content.adidas.co.in/static/Product-EE8042/Women_CORE_RUNNING_SHOES_LOW_EE8042_5.jpg"",""https://content.adidas.co.in/static/Product-EE8042/Women_CORE_RUNNING_SHOES_LOW_EE8042_6.jpg""]";2020-04-13T15:06:16
"https://shop.adidas.co.in/#!product/CL7429_arcadeisws";"Women's adidas Sport Inspired Arcadeis Shoes";"CL7429";4299;2149;50;"CORE / NEO";"These women's running-inspired shoes cradle your feet with a net mesh upper. Pillow-soft Cloudfoam cushioning in the one-piece midsole and outsole provides comfort that lasts all day long.";0;0;"[""https://content.adidas.co.in/static/Product-CL7429/Women_CORE_RUNNING_SHOES_LOW_CL7429_1.jpg"",""https://content.adidas.co.in/static/Product-CL7429/Women_CORE_RUNNING_SHOES_LOW_CL7429_2.jpg"",""https://content.adidas.co.in/static/Product-CL7429/Women_CORE_RUNNING_SHOES_LOW_CL7429_3.jpg"",""https://content.adidas.co.in/static/Product-CL7429/Women_CORE_RUNNING_SHOES_LOW_CL7429_4.jpg"",""https://content.adidas.co.in/static/Product-CL7429/Women_CORE_RUNNING_SHOES_LOW_CL7429_5.jpg"",""https://content.adidas.co.in/static/Product-CL7429/Women_CORE_RUNNING_SHOES_LOW_CL7429_6.jpg""]";2020-04-13T15:06:17
"https://shop.adidas.co.in/#!product/CL7370_videllw";"Women's adidas Sport Inspired Videll Shoes";"CL7370";3799;2279;40;"CORE / NEO";"Extremely functional and subtle running-inspired shoes for women. Feature a textile-mesh upper and synthetic overlays. EVA cushioning adds extra comfort. The running 3-Stripes on the sides along with an interesting all-over print on the upper add to it's appeal.";0;0;"[""https://content.adidas.co.in/static/Product-CL7370/Women_CORE_RUNNING_SHOES_LOW_CL7370_1.jpg"",""https://content.adidas.co.in/static/Product-CL7370/Women_CORE_RUNNING_SHOES_LOW_CL7370_2.jpg"",""https://content.adidas.co.in/static/Product-CL7370/Women_CORE_RUNNING_SHOES_LOW_CL7370_3.jpg"",""https://content.adidas.co.in/static/Product-CL7370/Women_CORE_RUNNING_SHOES_LOW_CL7370_4.jpg"",""https://content.adidas.co.in/static/Product-CL7370/Women_CORE_RUNNING_SHOES_LOW_CL7370_5.jpg"",""https://content.adidas.co.in/static/Product-CL7370/Women_CORE_RUNNING_SHOES_LOW_CL7370_6.jpg""]";2020-04-13T15:06:17
"https://shop.adidas.co.in/#!product/EE9946_energyfalconx";"Women's adidas Running EnergyFalcon X Shoes";"EE9946";6599;3299;50;"CORE / NEO";"When you dig deep to reach your goals, these running shoes offer the support and stability you need. Every step feels pillow-soft with plush cushioning and an OrthoLiteÂ® sockliner for comfort. A flowing TPU heel counter and thin support cage keep the foot centred and stable. The durable outsole is made for logging many miles.";0;0;"[""https://content.adidas.co.in/static/Product-EE9946/Women_CORE_RUNNING_SHOES_LOW_EE9946_1.jpg"",""https://content.adidas.co.in/static/Product-EE9946/Women_CORE_RUNNING_SHOES_LOW_EE9946_2.jpg"",""https://content.adidas.co.in/static/Product-EE9946/Women_CORE_RUNNING_SHOES_LOW_EE9946_3.jpg"",""https://content.adidas.co.in/static/Product-EE9946/Women_CORE_RUNNING_SHOES_LOW_EE9946_4.jpg"",""https://content.adidas.co.in/static/Product-EE9946/Women_CORE_RUNNING_SHOES_LOW_EE9946_5.jpg"",""https://content.adidas.co.in/static/Product-EE9946/Women_CORE_RUNNING_SHOES_LOW_EE9946_6.jpg""]";2020-04-13T15:06:17
"https://shop.adidas.co.in/#!product/CK9741_videllw";"Women's adidas Sport Inspired Videll Shoes";"CK9741";3799;1899;50;"CORE / NEO";"Extremely functional and subtle running-inspired shoes for women. Feature a textile mesh upper and synthetic overlays. EVA cushioning adds extra comfort. The running 3-Stripes on the sides along with an interesting all-over print on the upper add to it's appeal.";0;0;"[""https://content.adidas.co.in/static/Product-CK9741/WOMEN_RUNNING_SHOES_MID_CK9741_1.jpg"",""https://content.adidas.co.in/static/Product-CK9741/WOMEN_RUNNING_SHOES_MID_CK9741_2.jpg"",""https://content.adidas.co.in/static/Product-CK9741/WOMEN_RUNNING_SHOES_MID_CK9741_3.jpg"",""https://content.adidas.co.in/static/Product-CK9741/WOMEN_RUNNING_SHOES_MID_CK9741_4.jpg"",""https://content.adidas.co.in/static/Product-CK9741/WOMEN_RUNNING_SHOES_MID_CK9741_5.jpg"",""https://content.adidas.co.in/static/Product-CK9741/WOMEN_RUNNING_SHOES_MID_CK9741_6.jpg""]";2020-04-13T15:06:17
"https://shop.adidas.co.in/#!product/CL7363_hellionzw";"Women's adidas Running Hellion Z Shoes";"CL7363";3299;1979;40;"CORE / NEO";"Great everyday trainer for the runner in you to go that extra mile. The adidas Hellion Z shoes comes with mesh upper for providing lightweight and breathability to your feet.";0;0;"[""https://content.adidas.co.in/static/Product-CL7363/Women_CORE_RUNNING_SHOES_LOW_CL7363_1.jpg"",""https://content.adidas.co.in/static/Product-CL7363/Women_CORE_RUNNING_SHOES_LOW_CL7363_2.jpg"",""https://content.adidas.co.in/static/Product-CL7363/Women_CORE_RUNNING_SHOES_LOW_CL7363_3.jpg"",""https://content.adidas.co.in/static/Product-CL7363/Women_CORE_RUNNING_SHOES_LOW_CL7363_4.jpg"",""https://content.adidas.co.in/static/Product-CL7363/Women_CORE_RUNNING_SHOES_LOW_CL7363_5.jpg"",""https://content.adidas.co.in/static/Product-CL7363/Women_CORE_RUNNING_SHOES_LOW_CL7363_6.jpg""]";2020-04-13T15:06:17
"https://shop.adidas.co.in/#!product/CL7372_videllw";"Women's adidas Sport Inspired Videll Shoes";"CL7372";3799;2279;40;"CORE / NEO";"Extremely functional and subtle running-inspired shoes for women. Feature a textile-mesh upper and synthetic overlays. EVA cushioning adds extra comfort. The running 3-Stripes on the sides along with an interesting all-over print on the upper add to it's appeal.";0;0;"[""https://content.adidas.co.in/static/Product-CL7372/Women_CORE_RUNNING_SHOES_LOW_CL7372_1.jpg"",""https://content.adidas.co.in/static/Product-CL7372/Women_CORE_RUNNING_SHOES_LOW_CL7372_2.jpg"",""https://content.adidas.co.in/static/Product-CL7372/Women_CORE_RUNNING_SHOES_LOW_CL7372_3.jpg"",""https://content.adidas.co.in/static/Product-CL7372/Women_CORE_RUNNING_SHOES_LOW_CL7372_4.jpg"",""https://content.adidas.co.in/static/Product-CL7372/Women_CORE_RUNNING_SHOES_LOW_CL7372_5.jpg"",""https://content.adidas.co.in/static/Product-CL7372/Women_CORE_RUNNING_SHOES_LOW_CL7372_6.jpg""]";2020-04-13T15:06:17
